date,food_item,food_category,quantity_prepared,quantity_sold,quantity_wasted,day_of_week,is_weekend,weather,temperature,special_event,customer_count,month,unit_cost,total_cost,waste_cost
2025-09-08,Fish,mains,38.84,26.9,12.21,Monday,0,rainy,27.4,none,93,9,6.89,267.71,84.19
2025-09-08,Salad,salads,16.21,11.21,5.3,Monday,0,rainy,27.4,none,93,9,3.61,58.56,19.15
2025-09-08,Ice Cream,desserts,23.18,16.84,6.84,Monday,0,rainy,27.4,none,93,9,13.83,320.65,94.54
2025-09-08,Onion Rings,sides,18.35,14.58,4.13,Monday,0,rainy,27.4,none,93,9,7.21,132.24,29.75
2025-09-08,Tomato Soup,soups,8.49,6.24,2.2,Monday,0,rainy,27.4,none,93,9,6.59,55.92,14.46
2025-09-09,Grilled Chicken,mains,38.31,30.89,6.97,Tuesday,0,stormy,17.9,none,101,9,12.39,474.77,86.43
2025-09-09,Paneer,mains,36.64,25.59,11.97,Tuesday,0,stormy,17.9,none,101,9,4.52,165.71,54.15
2025-09-09,Pasta ,mains,45.85,35.77,9.61,Tuesday,0,stormy,17.9,none,101,9,6.97,319.33,66.91
2025-09-09,Margherita Pizza,mains,40.28,26.46,14.73,Tuesday,0,stormy,17.9,none,101,9,5.14,206.94,75.69
2025-09-09,Chocolate Cake,desserts,24.52,17.03,6.81,Tuesday,0,stormy,17.9,none,101,9,12.14,297.52,82.65
2025-09-09,Cake,desserts,21.98,16.95,4.86,Tuesday,0,stormy,17.9,none,101,9,4.61,101.37,22.43
2025-09-09,French Fries,sides,20.09,16.53,3.9,Tuesday,0,stormy,17.9,none,101,9,4.88,97.98,19.03
2025-09-09,Garlic Bread,sides,30.48,22.9,7.39,Tuesday,0,stormy,17.9,none,101,9,13.98,425.95,103.29
2025-09-09,Corn Soup,soups,9.08,7.8,1.26,Tuesday,0,stormy,17.9,none,101,9,9.35,84.87,11.8
2025-09-09,Burger,mains,38.22,26.33,10.86,Tuesday,0,stormy,17.9,none,101,9,5.78,221.05,62.81
2025-09-09,Fish,mains,36.04,24.12,10.74,Tuesday,0,stormy,17.9,none,101,9,12.35,445.06,132.63
2025-09-09,Salad,salads,16.54,13.17,3.37,Tuesday,0,stormy,17.9,none,101,9,7.25,119.95,24.42
2025-09-09,Ice Cream,desserts,16.21,11.44,4.93,Tuesday,0,stormy,17.9,none,101,9,12.25,198.6,60.39
2025-09-09,Onion Rings,sides,31.04,22.65,8.04,Tuesday,0,stormy,17.9,none,101,9,11.99,372.3,96.45
2025-09-09,Tomato Soup,soups,9.58,8.76,0.85,Tuesday,0,stormy,17.9,none,101,9,4.42,42.32,3.77
2025-09-10,Grilled Chicken,mains,27.82,22.88,4.59,Wednesday,0,rainy,13.1,none,88,9,6.55,182.35,30.06
2025-09-10,Paneer,mains,24.83,17.09,8.4,Wednesday,0,rainy,13.1,none,88,9,5.81,144.32,48.84
2025-09-10,Pasta ,mains,35.51,26.5,8.45,Wednesday,0,rainy,13.1,none,88,9,4.17,147.94,35.2
2025-09-10,Margherita Pizza,mains,43.19,32.25,10.5,Wednesday,0,rainy,13.1,none,88,9,6.22,268.66,65.31
2025-09-10,Chocolate Cake,desserts,16.76,12.42,3.95,Wednesday,0,rainy,13.1,none,88,9,11.55,193.46,45.59
2025-09-10,Cake,desserts,21.03,16.04,4.63,Wednesday,0,rainy,13.1,none,88,9,6.01,126.32,27.82
2025-09-10,French Fries,sides,23.42,16.77,7.24,Wednesday,0,rainy,13.1,none,88,9,9.91,232.11,71.75
2025-09-10,Garlic Bread,sides,22.91,18.18,4.79,Wednesday,0,rainy,13.1,none,88,9,9.85,225.66,47.15
2025-09-10,Corn Soup,soups,7.77,5.81,1.77,Wednesday,0,rainy,13.1,none,88,9,3.1,24.09,5.49
2025-09-10,Burger,mains,34.52,27.76,6.58,Wednesday,0,rainy,13.1,none,88,9,6.98,241.06,45.96
2025-09-10,Fish,mains,31.72,24.86,7.31,Wednesday,0,rainy,13.1,none,88,9,4.13,131.09,30.21
2025-09-10,Salad,salads,15.23,11.85,3.28,Wednesday,0,rainy,13.1,none,88,9,5.49,83.66,18.02
2025-09-10,Ice Cream,desserts,17.78,13.93,3.53,Wednesday,0,rainy,13.1,none,88,9,9.28,164.93,32.78
2025-09-10,Onion Rings,sides,21.08,16.46,5.04,Wednesday,0,rainy,13.1,none,88,9,14.1,297.19,71.09
2025-09-10,Tomato Soup,soups,9.76,7.67,1.96,Wednesday,0,rainy,13.1,none,88,9,10.94,106.75,21.46
2025-09-11,Grilled Chicken,mains,65.35,50.89,14.97,Thursday,0,sunny,31.5,none,153,9,8.52,557.01,127.57
2025-09-11,Paneer,mains,74.05,54.86,17.42,Thursday,0,sunny,31.5,none,153,9,10.54,780.6,183.62
2025-09-11,Pasta ,mains,75.85,59.38,15.34,Thursday,0,sunny,31.5,none,153,9,3.26,247.42,50.03
2025-09-11,Margherita Pizza,mains,70.2,57.38,11.63,Thursday,0,sunny,31.5,none,153,9,12.54,880.58,145.91
2025-09-11,Chocolate Cake,desserts,23.61,15.96,7.12,Thursday,0,sunny,31.5,none,153,9,6.82,161.07,48.55
2025-09-11,Cake,desserts,39.42,25.72,14.68,Thursday,0,sunny,31.5,none,153,9,8.92,351.65,130.98
2025-09-11,French Fries,sides,43.96,32.98,10.08,Thursday,0,sunny,31.5,none,153,9,5.84,256.89,58.9
2025-09-11,Garlic Bread,sides,41.14,30.32,10.28,Thursday,0,sunny,31.5,none,153,9,6.32,260.09,65.0
2025-09-11,Corn Soup,soups,19.84,14.21,5.77,Thursday,0,sunny,31.5,none,153,9,11.16,221.39,64.36
2025-09-11,Burger,mains,67.68,46.44,21.07,Thursday,0,sunny,31.5,none,153,9,6.62,448.11,139.5
2025-09-11,Fish,mains,75.45,50.35,23.38,Thursday,0,sunny,31.5,none,153,9,10.64,803.13,248.9
2025-09-11,Salad,salads,26.18,22.96,3.0,Thursday,0,sunny,31.5,none,153,9,5.08,133.02,15.24
2025-09-11,Ice Cream,desserts,27.66,21.69,6.53,Thursday,0,sunny,31.5,none,153,9,6.95,192.12,45.34
2025-09-11,Onion Rings,sides,49.26,40.74,7.8,Thursday,0,sunny,31.5,none,153,9,4.61,226.93,35.93
2025-09-11,Tomato Soup,soups,18.17,12.53,5.45,Thursday,0,sunny,31.5,none,153,9,8.45,153.47,46.07
2025-09-12,Grilled Chicken,mains,71.54,58.57,14.06,Friday,0,sunny,27.0,none,155,9,14.07,1006.84,197.85
2025-09-12,Paneer,mains,44.53,35.9,8.83,Friday,0,sunny,27.0,none,155,9,5.74,255.47,50.63
2025-09-12,Pasta ,mains,48.47,41.06,7.21,Friday,0,sunny,27.0,none,155,9,4.74,229.53,34.15
2025-09-12,Margherita Pizza,mains,54.7,43.53,11.28,Friday,0,sunny,27.0,none,155,9,6.11,334.08,68.89
2025-09-12,Chocolate Cake,desserts,25.06,20.84,4.52,Friday,0,sunny,27.0,none,155,9,4.2,105.34,19.02
2025-09-12,Cake,desserts,35.8,28.96,6.77,Friday,0,sunny,27.0,none,155,9,10.05,359.93,68.04
2025-09-12,French Fries,sides,34.71,24.59,10.0,Friday,0,sunny,27.0,none,155,9,9.38,325.55,93.74
2025-09-12,Garlic Bread,sides,44.33,34.45,10.29,Friday,0,sunny,27.0,none,155,9,5.13,227.36,52.77
2025-09-12,Corn Soup,soups,19.94,15.67,4.32,Friday,0,sunny,27.0,none,155,9,9.38,186.94,40.52
2025-09-12,Burger,mains,46.91,36.6,11.15,Friday,0,sunny,27.0,none,155,9,10.93,512.7,121.88
2025-09-12,Fish,mains,51.66,40.09,10.79,Friday,0,sunny,27.0,none,155,9,11.68,603.45,126.04
2025-09-12,Salad,salads,18.96,15.3,3.85,Friday,0,sunny,27.0,none,155,9,6.19,117.26,23.8
2025-09-12,Ice Cream,desserts,29.45,21.01,8.03,Friday,0,sunny,27.0,none,155,9,9.91,291.85,79.62
2025-09-12,Onion Rings,sides,46.25,31.76,14.91,Friday,0,sunny,27.0,none,155,9,13.16,608.43,196.2
2025-09-12,Tomato Soup,soups,11.89,8.12,3.96,Friday,0,sunny,27.0,none,155,9,3.18,37.77,12.59
2025-09-13,Grilled Chicken,mains,81.9,58.52,25.59,Saturday,1,rainy,17.1,none,169,9,7.13,584.05,182.52
2025-09-13,Paneer,mains,73.71,59.48,14.32,Saturday,1,rainy,17.1,none,169,9,7.04,519.15,100.84
2025-09-13,Pasta ,mains,59.84,46.03,13.48,Saturday,1,rainy,17.1,none,169,9,10.02,599.7,135.06
2025-09-13,Margherita Pizza,mains,59.73,41.8,17.92,Saturday,1,rainy,17.1,none,169,9,3.25,194.1,58.25
2025-09-13,Chocolate Cake,desserts,26.24,18.72,6.94,Saturday,1,rainy,17.1,none,169,9,3.94,103.44,27.36
2025-09-13,Cake,desserts,40.13,28.41,10.93,Saturday,1,rainy,17.1,none,169,9,9.3,373.31,101.66
2025-09-13,French Fries,sides,52.46,44.56,7.82,Saturday,1,rainy,17.1,none,169,9,10.43,547.28,81.63
2025-09-13,Garlic Bread,sides,53.68,42.86,11.47,Saturday,1,rainy,17.1,none,169,9,5.29,283.82,60.64
2025-09-13,Corn Soup,soups,12.23,9.28,3.13,Saturday,1,rainy,17.1,none,169,9,10.04,122.74,31.37
2025-09-13,Burger,mains,69.75,45.82,22.34,Saturday,1,rainy,17.1,none,169,9,9.03,629.56,201.67
2025-09-13,Fish,mains,49.19,40.6,8.66,Saturday,1,rainy,17.1,none,169,9,11.39,560.23,98.68
2025-09-13,Salad,salads,23.95,17.37,5.93,Saturday,1,rainy,17.1,none,169,9,6.01,144.0,35.65
2025-09-13,Ice Cream,desserts,24.05,17.48,7.2,Saturday,1,rainy,17.1,none,169,9,4.86,116.96,35.01
2025-09-13,Onion Rings,sides,52.79,37.68,14.49,Saturday,1,rainy,17.1,none,169,9,3.67,193.53,53.1
2025-09-13,Tomato Soup,soups,20.31,14.14,6.67,Saturday,1,rainy,17.1,none,169,9,7.11,144.47,47.44
2025-09-14,Grilled Chicken,mains,71.73,55.25,15.22,Sunday,1,sunny,11.8,none,155,9,11.84,849.36,180.18
2025-09-14,Paneer,mains,63.15,48.28,14.11,Sunday,1,sunny,11.8,none,155,9,4.58,289.38,64.64
2025-09-14,Pasta ,mains,53.53,42.0,10.57,Sunday,1,sunny,11.8,none,155,9,12.57,672.61,132.8
2025-09-14,Margherita Pizza,mains,49.13,34.6,13.81,Sunday,1,sunny,11.8,none,155,9,9.49,466.43,131.1
2025-09-14,Chocolate Cake,desserts,35.57,24.88,11.57,Sunday,1,sunny,11.8,none,155,9,10.59,376.55,122.47
2025-09-14,Cake,desserts,30.42,22.14,8.24,Sunday,1,sunny,11.8,none,155,9,3.13,95.18,25.8
2025-09-14,French Fries,sides,34.08,26.88,7.45,Sunday,1,sunny,11.8,none,155,9,9.0,306.75,67.08
2025-09-14,Garlic Bread,sides,49.01,35.02,12.72,Sunday,1,sunny,11.8,none,155,9,8.88,435.07,112.88
2025-09-14,Corn Soup,soups,13.59,9.36,4.11,Sunday,1,sunny,11.8,none,155,9,5.09,69.17,20.92
2025-09-14,Burger,mains,71.96,48.33,23.78,Sunday,1,sunny,11.8,none,155,9,5.01,360.56,119.14
2025-09-14,Fish,mains,64.42,50.12,15.27,Sunday,1,sunny,11.8,none,155,9,14.17,913.1,216.48
2025-09-14,Salad,salads,21.74,18.24,3.71,Sunday,1,sunny,11.8,none,155,9,10.23,222.36,37.95
2025-09-14,Ice Cream,desserts,29.35,20.66,9.11,Sunday,1,sunny,11.8,none,155,9,8.19,240.41,74.62
2025-09-14,Onion Rings,sides,46.61,32.98,12.94,Sunday,1,sunny,11.8,none,155,9,5.1,237.74,66.01
2025-09-14,Tomato Soup,soups,16.85,11.16,5.76,Sunday,1,sunny,11.8,none,155,9,6.2,104.45,35.71
2025-09-15,Grilled Chicken,mains,33.79,25.5,8.76,Monday,0,rainy,21.9,none,119,9,14.28,482.65,125.15
2025-09-15,Paneer,mains,51.6,38.94,13.54,Monday,0,rainy,21.9,none,119,9,13.62,702.74,184.34
2025-09-15,Pasta ,mains,58.94,48.6,10.65,Monday,0,rainy,21.9,none,119,9,5.92,349.0,63.09
2025-09-15,Margherita Pizza,mains,47.56,38.98,9.07,Monday,0,rainy,21.9,none,119,9,5.5,261.57,49.89
2025-09-15,Chocolate Cake,desserts,19.01,14.22,4.89,Monday,0,rainy,21.9,none,119,9,8.84,168.08,43.24
2025-09-15,Cake,desserts,29.58,24.78,4.93,Monday,0,rainy,21.9,none,119,9,7.18,212.52,35.43
2025-09-15,French Fries,sides,25.71,20.62,5.39,Monday,0,rainy,21.9,none,119,9,4.22,108.44,22.76
2025-09-15,Garlic Bread,sides,31.06,20.42,11.23,Monday,0,rainy,21.9,none,119,9,6.11,189.71,68.58
2025-09-15,Corn Soup,soups,10.92,8.7,2.17,Monday,0,rainy,21.9,none,119,9,5.72,62.48,12.42
2025-09-15,Burger,mains,60.66,40.57,21.76,Monday,0,rainy,21.9,none,119,9,9.76,592.34,212.44
2025-09-15,Fish,mains,41.44,28.27,13.66,Monday,0,rainy,21.9,none,119,9,6.16,255.33,84.17
2025-09-15,Salad,salads,22.6,16.57,5.71,Monday,0,rainy,21.9,none,119,9,11.81,266.88,67.4
2025-09-15,Ice Cream,desserts,20.48,14.4,6.64,Monday,0,rainy,21.9,none,119,9,7.47,152.99,49.56
2025-09-15,Onion Rings,sides,38.15,27.07,10.23,Monday,0,rainy,21.9,none,119,9,13.28,506.56,135.78
2025-09-15,Tomato Soup,soups,13.43,9.57,4.18,Monday,0,rainy,21.9,none,119,9,5.58,74.9,23.29
2025-09-16,Grilled Chicken,mains,35.17,22.86,13.46,Tuesday,0,stormy,17.6,none,87,9,5.98,210.28,80.47
2025-09-16,Paneer,mains,42.86,30.89,12.18,Tuesday,0,stormy,17.6,none,87,9,12.93,554.14,157.44
2025-09-16,Pasta ,mains,40.96,31.4,9.51,Tuesday,0,stormy,17.6,none,87,9,5.26,215.62,50.06
2025-09-16,Margherita Pizza,mains,30.36,21.2,8.33,Tuesday,0,stormy,17.6,none,87,9,13.59,412.5,113.26
2025-09-16,Chocolate Cake,desserts,18.72,13.67,4.91,Tuesday,0,stormy,17.6,none,87,9,14.55,272.34,71.47
2025-09-16,Cake,desserts,21.81,18.01,3.79,Tuesday,0,stormy,17.6,none,87,9,9.38,204.71,35.61
2025-09-16,French Fries,sides,21.52,16.42,4.71,Tuesday,0,stormy,17.6,none,87,9,8.56,184.28,40.35
2025-09-16,Garlic Bread,sides,25.44,17.51,8.33,Tuesday,0,stormy,17.6,none,87,9,3.66,93.02,30.48
2025-09-16,Corn Soup,soups,6.57,6.03,0.55,Tuesday,0,stormy,17.6,none,87,9,11.47,75.37,6.33
2025-09-16,Burger,mains,41.9,33.9,7.69,Tuesday,0,stormy,17.6,none,87,9,5.49,230.07,42.25
2025-09-16,Fish,mains,33.31,24.82,8.64,Tuesday,0,stormy,17.6,none,87,9,6.98,232.43,60.3
2025-09-16,Salad,salads,14.97,10.19,4.73,Tuesday,0,stormy,17.6,none,87,9,6.16,92.26,29.18
2025-09-16,Ice Cream,desserts,12.53,8.99,3.79,Tuesday,0,stormy,17.6,none,87,9,9.0,112.84,34.12
2025-09-16,Onion Rings,sides,25.62,21.31,4.63,Tuesday,0,stormy,17.6,none,87,9,5.79,148.3,26.83
2025-09-16,Tomato Soup,soups,9.39,8.05,1.26,Tuesday,0,stormy,17.6,none,87,9,13.01,122.2,16.4
2025-09-17,Grilled Chicken,mains,58.35,48.33,9.03,Wednesday,0,rainy,27.3,none,114,9,13.47,785.85,121.58
2025-09-17,Paneer,mains,37.14,31.15,6.43,Wednesday,0,rainy,27.3,none,114,9,5.63,209.09,36.21
2025-09-17,Pasta ,mains,49.36,38.41,10.86,Wednesday,0,rainy,27.3,none,114,9,4.22,208.26,45.81
2025-09-17,Margherita Pizza,mains,36.31,24.78,10.49,Wednesday,0,rainy,27.3,none,114,9,10.66,386.99,111.77
2025-09-17,Chocolate Cake,desserts,27.77,20.24,7.41,Wednesday,0,rainy,27.3,none,114,9,5.71,158.44,42.28
2025-09-17,Cake,desserts,19.89,13.56,6.08,Wednesday,0,rainy,27.3,none,114,9,6.67,132.65,40.53
2025-09-17,French Fries,sides,36.54,30.56,5.78,Wednesday,0,rainy,27.3,none,114,9,5.13,187.33,29.63
2025-09-17,Garlic Bread,sides,35.97,29.9,6.03,Wednesday,0,rainy,27.3,none,114,9,13.65,491.03,82.33
2025-09-17,Corn Soup,soups,13.84,11.16,2.61,Wednesday,0,rainy,27.3,none,114,9,7.2,99.66,18.79
2025-09-17,Burger,mains,55.76,43.25,12.17,Wednesday,0,rainy,27.3,none,114,9,9.56,533.07,116.31
2025-09-17,Fish,mains,48.58,37.49,11.07,Wednesday,0,rainy,27.3,none,114,9,11.83,574.53,130.92
2025-09-17,Salad,salads,13.42,9.78,3.71,Wednesday,0,rainy,27.3,none,114,9,12.88,172.86,47.73
2025-09-17,Ice Cream,desserts,18.57,14.44,3.89,Wednesday,0,rainy,27.3,none,114,9,12.72,236.22,49.49
2025-09-17,Onion Rings,sides,24.73,20.09,5.08,Wednesday,0,rainy,27.3,none,114,9,6.94,171.59,35.21
2025-09-17,Tomato Soup,soups,8.36,6.52,1.87,Wednesday,0,rainy,27.3,none,114,9,5.46,45.64,10.22
2025-09-18,Grilled Chicken,mains,46.38,32.09,15.3,Thursday,0,sunny,3.2,none,120,9,13.88,643.69,212.34
2025-09-18,Paneer,mains,34.52,24.53,10.75,Thursday,0,sunny,3.2,none,120,9,13.39,462.29,143.96
2025-09-18,Pasta ,mains,56.04,38.94,18.78,Thursday,0,sunny,3.2,none,120,9,8.74,489.87,164.19
2025-09-18,Margherita Pizza,mains,51.46,42.1,9.66,Thursday,0,sunny,3.2,none,120,9,7.12,366.56,68.84
2025-09-18,Chocolate Cake,desserts,27.31,23.1,4.43,Thursday,0,sunny,3.2,none,120,9,5.26,143.63,23.28
2025-09-18,Cake,desserts,29.3,19.06,10.07,Thursday,0,sunny,3.2,none,120,9,6.4,187.56,64.47
2025-09-18,French Fries,sides,21.33,15.53,5.27,Thursday,0,sunny,3.2,none,120,9,9.48,202.11,49.9
2025-09-18,Garlic Bread,sides,30.98,25.2,6.17,Thursday,0,sunny,3.2,none,120,9,6.0,185.81,36.98
2025-09-18,Corn Soup,soups,11.34,9.33,2.05,Thursday,0,sunny,3.2,none,120,9,5.37,60.86,11.03
2025-09-18,Burger,mains,42.1,30.48,12.22,Thursday,0,sunny,3.2,none,120,9,9.78,411.59,119.5
2025-09-18,Fish,mains,37.63,25.99,12.65,Thursday,0,sunny,3.2,none,120,9,13.08,492.03,165.43
2025-09-18,Salad,salads,21.3,19.15,2.15,Thursday,0,sunny,3.2,none,120,9,13.36,284.61,28.69
2025-09-18,Ice Cream,desserts,27.65,19.84,7.16,Thursday,0,sunny,3.2,none,120,9,4.18,115.57,29.93
2025-09-18,Onion Rings,sides,23.08,18.17,4.7,Thursday,0,sunny,3.2,none,120,9,3.68,84.88,17.28
2025-09-18,Tomato Soup,soups,11.56,7.9,3.67,Thursday,0,sunny,3.2,none,120,9,11.77,136.1,43.17
2025-09-19,Grilled Chicken,mains,46.88,32.41,14.06,Friday,0,sunny,16.2,none,162,9,10.71,502.28,150.61
2025-09-19,Paneer,mains,48.23,34.89,12.52,Friday,0,sunny,16.2,none,162,9,13.58,654.87,170.0
2025-09-19,Pasta ,mains,51.23,38.04,14.23,Friday,0,sunny,16.2,none,162,9,11.94,611.87,170.03
2025-09-19,Margherita Pizza,mains,54.05,42.26,12.04,Friday,0,sunny,16.2,none,162,9,13.43,725.85,161.71
2025-09-19,Chocolate Cake,desserts,28.16,19.57,9.24,Friday,0,sunny,16.2,none,162,9,8.18,230.26,75.55
2025-09-19,Cake,desserts,23.02,14.97,8.83,Friday,0,sunny,16.2,none,162,9,9.39,216.1,82.89
2025-09-19,French Fries,sides,51.05,35.74,14.89,Friday,0,sunny,16.2,none,162,9,14.69,749.92,218.76
2025-09-19,Garlic Bread,sides,42.86,33.77,9.91,Friday,0,sunny,16.2,none,162,9,4.55,195.14,45.13
2025-09-19,Corn Soup,soups,16.38,10.69,5.82,Friday,0,sunny,16.2,none,162,9,7.6,124.44,44.24
2025-09-19,Burger,mains,56.84,42.42,14.88,Friday,0,sunny,16.2,none,162,9,14.96,850.42,222.57
2025-09-19,Fish,mains,45.44,31.87,12.33,Friday,0,sunny,16.2,none,162,9,5.38,244.49,66.33
2025-09-19,Salad,salads,18.61,15.96,2.89,Friday,0,sunny,16.2,none,162,9,12.18,226.81,35.21
2025-09-19,Ice Cream,desserts,37.22,29.4,8.4,Friday,0,sunny,16.2,none,162,9,8.94,332.58,75.03
2025-09-19,Onion Rings,sides,34.65,25.66,8.25,Friday,0,sunny,16.2,none,162,9,7.17,248.33,59.13
2025-09-19,Tomato Soup,soups,11.57,8.79,3.04,Friday,0,sunny,16.2,none,162,9,12.71,147.02,38.69
2025-09-20,Grilled Chicken,mains,65.95,49.13,16.14,Saturday,1,sunny,18.5,none,230,9,9.88,651.89,159.56
2025-09-20,Paneer,mains,107.15,79.05,26.06,Saturday,1,sunny,18.5,none,230,9,13.24,1418.93,345.04
2025-09-20,Pasta ,mains,88.31,66.64,23.32,Saturday,1,sunny,18.5,none,230,9,6.31,557.08,147.1
2025-09-20,Margherita Pizza,mains,107.7,83.71,22.98,Saturday,1,sunny,18.5,none,230,9,6.44,693.74,148.04
2025-09-20,Chocolate Cake,desserts,54.33,45.87,8.69,Saturday,1,sunny,18.5,none,230,9,3.64,197.86,31.65
2025-09-20,Cake,desserts,40.64,32.99,8.17,Saturday,1,sunny,18.5,none,230,9,12.64,513.87,103.29
2025-09-20,French Fries,sides,70.83,56.35,15.21,Saturday,1,sunny,18.5,none,230,9,4.31,305.45,65.59
2025-09-20,Garlic Bread,sides,63.1,48.27,15.73,Saturday,1,sunny,18.5,none,230,9,14.5,914.72,228.08
2025-09-20,Corn Soup,soups,29.08,19.6,8.72,Saturday,1,sunny,18.5,none,230,9,12.38,359.99,108.0
2025-09-20,Burger,mains,106.16,71.28,37.92,Saturday,1,sunny,18.5,none,230,9,10.18,1081.15,386.17
2025-09-20,Fish,mains,88.9,73.25,16.5,Saturday,1,sunny,18.5,none,230,9,3.47,308.36,57.23
2025-09-20,Salad,salads,31.92,27.4,4.56,Saturday,1,sunny,18.5,none,230,9,12.24,390.61,55.79
2025-09-20,Ice Cream,desserts,46.33,36.07,10.74,Saturday,1,sunny,18.5,none,230,9,10.81,500.83,116.05
2025-09-20,Onion Rings,sides,72.04,48.17,24.67,Saturday,1,sunny,18.5,none,230,9,14.56,1049.07,359.23
2025-09-20,Tomato Soup,soups,19.01,15.1,4.21,Saturday,1,sunny,18.5,none,230,9,7.44,141.45,31.31
2025-09-21,Grilled Chicken,mains,80.61,54.86,27.44,Sunday,1,cloudy,22.8,none,237,9,13.27,1070.03,364.26
2025-09-21,Paneer,mains,105.56,68.96,38.66,Sunday,1,cloudy,22.8,none,237,9,8.87,936.54,343.03
2025-09-21,Pasta ,mains,106.25,79.37,27.75,Sunday,1,cloudy,22.8,none,237,9,14.04,1491.74,389.55
2025-09-21,Margherita Pizza,mains,74.97,52.16,21.86,Sunday,1,cloudy,22.8,none,237,9,13.54,1014.78,295.93
2025-09-21,Chocolate Cake,desserts,46.69,34.0,11.98,Sunday,1,cloudy,22.8,none,237,9,11.97,559.09,143.48
2025-09-21,Cake,desserts,51.86,42.29,9.3,Sunday,1,cloudy,22.8,none,237,9,5.06,262.5,47.08
2025-09-21,French Fries,sides,45.11,32.93,12.95,Sunday,1,cloudy,22.8,none,237,9,6.12,276.11,79.27
2025-09-21,Garlic Bread,sides,73.97,55.94,18.54,Sunday,1,cloudy,22.8,none,237,9,3.03,224.48,56.25
2025-09-21,Corn Soup,soups,23.32,17.89,4.95,Sunday,1,cloudy,22.8,none,237,9,4.36,101.78,21.6
2025-09-21,Burger,mains,85.79,67.11,16.84,Sunday,1,cloudy,22.8,none,237,9,12.14,1041.47,204.49
2025-09-21,Fish,mains,101.13,75.39,26.23,Sunday,1,cloudy,22.8,none,237,9,9.06,916.45,237.72
2025-09-21,Salad,salads,45.61,32.05,13.36,Sunday,1,cloudy,22.8,none,237,9,7.53,343.55,100.59
2025-09-21,Ice Cream,desserts,50.33,33.7,15.74,Sunday,1,cloudy,22.8,none,237,9,7.3,367.3,114.9
2025-09-21,Onion Rings,sides,43.97,34.82,9.46,Sunday,1,cloudy,22.8,none,237,9,12.07,530.54,114.18
2025-09-21,Tomato Soup,soups,28.38,22.71,5.83,Sunday,1,cloudy,22.8,none,237,9,8.66,245.65,50.47
2025-09-22,Grilled Chicken,mains,43.38,33.32,9.39,Monday,0,cloudy,23.1,none,125,9,14.48,628.02,136.0
2025-09-22,Paneer,mains,40.23,28.75,11.88,Monday,0,cloudy,23.1,none,125,9,3.64,146.6,43.28
2025-09-22,Pasta ,mains,42.44,29.0,14.47,Monday,0,cloudy,23.1,none,125,9,5.21,220.92,75.32
2025-09-22,Margherita Pizza,mains,53.54,45.01,8.3,Monday,0,cloudy,23.1,none,125,9,10.82,579.29,89.76
2025-09-22,Chocolate Cake,desserts,26.3,21.96,4.37,Monday,0,cloudy,23.1,none,125,9,8.5,223.43,37.17
2025-09-22,Cake,desserts,19.38,13.39,5.73,Monday,0,cloudy,23.1,none,125,9,7.42,143.73,42.47
2025-09-22,French Fries,sides,26.54,19.82,7.37,Monday,0,cloudy,23.1,none,125,9,8.57,227.53,63.2
2025-09-22,Garlic Bread,sides,32.01,20.94,10.52,Monday,0,cloudy,23.1,none,125,9,11.11,355.55,116.82
2025-09-22,Corn Soup,soups,10.4,6.81,3.69,Monday,0,cloudy,23.1,none,125,9,8.69,90.36,32.02
2025-09-22,Burger,mains,57.87,48.73,9.48,Monday,0,cloudy,23.1,none,125,9,9.79,566.64,92.83
2025-09-22,Fish,mains,60.63,42.59,18.53,Monday,0,cloudy,23.1,none,125,9,4.07,246.9,75.44
2025-09-22,Salad,salads,14.69,10.15,4.64,Monday,0,cloudy,23.1,none,125,9,9.2,135.17,42.7
2025-09-22,Ice Cream,desserts,19.58,14.64,5.23,Monday,0,cloudy,23.1,none,125,9,5.08,99.42,26.54
2025-09-22,Onion Rings,sides,34.82,26.74,8.16,Monday,0,cloudy,23.1,none,125,9,10.25,356.77,83.6
2025-09-22,Tomato Soup,soups,16.25,13.51,2.75,Monday,0,cloudy,23.1,none,125,9,13.49,219.18,37.09
2025-09-23,Grilled Chicken,mains,50.61,35.58,15.91,Tuesday,0,sunny,11.2,none,121,9,4.79,242.26,76.16
2025-09-23,Paneer,mains,52.26,39.77,13.7,Tuesday,0,sunny,11.2,none,121,9,13.65,713.52,187.0
2025-09-23,Pasta ,mains,39.29,26.89,13.25,Tuesday,0,sunny,11.2,none,121,9,14.88,584.84,197.21
2025-09-23,Margherita Pizza,mains,36.57,28.58,8.21,Tuesday,0,sunny,11.2,none,121,9,3.75,137.02,30.76
2025-09-23,Chocolate Cake,desserts,30.95,21.05,9.47,Tuesday,0,sunny,11.2,none,121,9,14.5,448.62,137.28
2025-09-23,Cake,desserts,21.51,14.1,7.57,Tuesday,0,sunny,11.2,none,121,9,9.89,212.67,74.85
2025-09-23,French Fries,sides,29.09,21.37,7.99,Tuesday,0,sunny,11.2,none,121,9,13.96,406.12,111.61
2025-09-23,Garlic Bread,sides,35.39,26.05,8.74,Tuesday,0,sunny,11.2,none,121,9,8.41,297.71,73.55
2025-09-23,Corn Soup,soups,9.71,8.2,1.52,Tuesday,0,sunny,11.2,none,121,9,13.86,134.56,21.04
2025-09-23,Burger,mains,57.8,38.4,18.53,Tuesday,0,sunny,11.2,none,121,9,5.78,334.23,107.15
